"seqnames"	"start"	"end"	"strand"	"type"	"gene_name"	"transcript_name"	"transcript_biotype"
"8"	11847679	11847822	"-"	"exon"	"CTSB"	"CTSB-214"	"protein_coding"
"8"	11847679	11847822	"-"	"CDS"	"CTSB"	"CTSB-214"	"protein_coding"
"8"	11847052	11847168	"-"	"exon"	"CTSB"	"CTSB-214"	"protein_coding"
"8"	11847052	11847168	"-"	"CDS"	"CTSB"	"CTSB-214"	"protein_coding"
"8"	11845661	11845789	"-"	"exon"	"CTSB"	"CTSB-214"	"protein_coding"
"8"	11845661	11845789	"-"	"CDS"	"CTSB"	"CTSB-214"	"protein_coding"
"8"	11844628	11845222	"-"	"exon"	"CTSB"	"CTSB-214"	"protein_coding"
"8"	11845128	11845222	"-"	"CDS"	"CTSB"	"CTSB-214"	"protein_coding"
"8"	11845125	11845127	"-"	"stop_codon"	"CTSB"	"CTSB-214"	"protein_coding"
"8"	11868001	11868126	"-"	"five_prime_utr"	"CTSB"	"CTSB-214"	"protein_coding"
"8"	11862345	11862478	"-"	"five_prime_utr"	"CTSB"	"CTSB-214"	"protein_coding"
"8"	11853455	11853479	"-"	"five_prime_utr"	"CTSB"	"CTSB-214"	"protein_coding"
"8"	11844628	11845124	"-"	"three_prime_utr"	"CTSB"	"CTSB-214"	"protein_coding"
"8"	11846064	11868114	"-"	"transcript"	"CTSB"	"CTSB-230"	"protein_coding"
"8"	11868001	11868114	"-"	"exon"	"CTSB"	"CTSB-230"	"protein_coding"
"8"	11853329	11853479	"-"	"exon"	"CTSB"	"CTSB-230"	"protein_coding"
"8"	11853329	11853454	"-"	"CDS"	"CTSB"	"CTSB-230"	"protein_coding"
"8"	11853452	11853454	"-"	"start_codon"	"CTSB"	"CTSB-230"	"protein_coding"
"8"	11852610	11852695	"-"	"exon"	"CTSB"	"CTSB-230"	"protein_coding"
"8"	11852610	11852695	"-"	"CDS"	"CTSB"	"CTSB-230"	"protein_coding"
"8"	11850866	11850980	"-"	"exon"	"CTSB"	"CTSB-230"	"protein_coding"
"8"	11850866	11850980	"-"	"CDS"	"CTSB"	"CTSB-230"	"protein_coding"
"8"	11849046	11849164	"-"	"exon"	"CTSB"	"CTSB-230"	"protein_coding"
"8"	11849046	11849164	"-"	"CDS"	"CTSB"	"CTSB-230"	"protein_coding"
"8"	11848067	11848152	"-"	"exon"	"CTSB"	"CTSB-230"	"protein_coding"
"8"	11848067	11848152	"-"	"CDS"	"CTSB"	"CTSB-230"	"protein_coding"
"8"	11847679	11847822	"-"	"exon"	"CTSB"	"CTSB-230"	"protein_coding"
"8"	11847679	11847822	"-"	"CDS"	"CTSB"	"CTSB-230"	"protein_coding"
"8"	11847052	11847168	"-"	"exon"	"CTSB"	"CTSB-230"	"protein_coding"
"8"	11847052	11847168	"-"	"CDS"	"CTSB"	"CTSB-230"	"protein_coding"
"8"	11846064	11846616	"-"	"exon"	"CTSB"	"CTSB-230"	"protein_coding"
"8"	11846561	11846616	"-"	"CDS"	"CTSB"	"CTSB-230"	"protein_coding"
"8"	11846558	11846560	"-"	"stop_codon"	"CTSB"	"CTSB-230"	"protein_coding"
"8"	11868001	11868114	"-"	"five_prime_utr"	"CTSB"	"CTSB-230"	"protein_coding"
"8"	11853455	11853479	"-"	"five_prime_utr"	"CTSB"	"CTSB-230"	"protein_coding"
"8"	11846064	11846557	"-"	"three_prime_utr"	"CTSB"	"CTSB-230"	"protein_coding"
"8"	11847117	11848627	"-"	"transcript"	"CTSB"	"CTSB-216"	"retained_intron"
"8"	11848412	11848627	"-"	"exon"	"CTSB"	"CTSB-216"	"retained_intron"
"8"	11848067	11848152	"-"	"exon"	"CTSB"	"CTSB-216"	"retained_intron"
"8"	11847679	11847822	"-"	"exon"	"CTSB"	"CTSB-216"	"retained_intron"
"8"	11847117	11847168	"-"	"exon"	"CTSB"	"CTSB-216"	"retained_intron"
"8"	11850615	11853462	"-"	"transcript"	"CTSB"	"CTSB-209"	"retained_intron"
"8"	11853329	11853462	"-"	"exon"	"CTSB"	"CTSB-209"	"retained_intron"
"8"	11852610	11852695	"-"	"exon"	"CTSB"	"CTSB-209"	"retained_intron"
"8"	11850615	11850980	"-"	"exon"	"CTSB"	"CTSB-209"	"retained_intron"
