"Regulator_ENSG","Target_ENSG","MI","pvalue","Target_symbol","Regulator_symbol","chromosome_name","start_position","end_position","Gene.Start.MinusKB","Gene.end.PlusKB"
"ENSG00000196363","ENSG00000164088",0.346684860848373,0,"PPM1M","WDR5","3",52279841,52284613,52179841,52384613
"ENSG00000196363","ENSG00000105705",0.49225462179649,0,"SUGP1","WDR5","19",19386827,19431653,19286827,19531653
"ENSG00000196363","ENSG00000164087",0.502905712722409,0,"POC1A","WDR5","3",52109269,52188706,52009269,52288706
"ENSG00000196363","ENSG00000105701",0.464655880623837,0,"FKBP8","WDR5","19",18642561,18654887,18542561,18754887
"ENSG00000196363","ENSG00000262587",0.326406604744277,0,"RP11-266L9.4","WDR5","16",25043202,25069430,24943202,25169430
"ENSG00000147162","ENSG00000108671",0.419011655218554,0,"PSMD11","OGT","17",30771279,30810336,30671279,30910336
"ENSG00000147162","ENSG00000106018",0.318596555430035,0,"VIPR2","OGT","7",158820866,158937649,158720866,159037649
"ENSG00000196363","ENSG00000177383",0.454706714285582,8.26644531866094e-05,"MAGEF1","WDR5","3",184428156,184429836,184328156,184529836
"ENSG00000196363","ENSG00000164081",0.373900394831928,0.000542093454445336,"TEX264","WDR5","3",51696709,51738339,51596709,51838339
"ENSG00000187778","ENSG00000109534",0.324696637407712,0,"GAR1","MCRS1","4",110736666,110745893,110636666,110845893
"ENSG00000187778","ENSG00000109536",0.360980262372096,0,"FRG1","MCRS1","4",190861943,190884359,190761943,190984359
"ENSG00000196363","ENSG00000021762",0.420785497516262,0,"OSBPL5","WDR5","11",3108346,3187969,3008346,3287969
"ENSG00000187778","ENSG00000159733",0.506837761773271,0,"ZFYVE28","MCRS1","4",2271309,2420390,2171309,2520390
"ENSG00000103510","ENSG00000153786",0.421372305463172,0,"ZDHHC7","KAT8","16",85007787,85045141,84907787,85145141
"ENSG00000196363","ENSG00000166747",0.461966421678243,0,"AP1G1","WDR5","16",71762913,71843104,71662913,71943104
"ENSG00000172534","ENSG00000271936",0.447990495031178,0,"ENSG00000271936","HCFC1","2",25048479,25049586,24948479,25149586
"ENSG00000196363","ENSG00000103174",0.47232937280201,0,"NAGPA","WDR5","16",5074845,5084142,4974845,5184142
"ENSG00000172534","ENSG00000015532",0.395767137607672,0,"XYLT2","HCFC1","17",48423453,48440499,48323453,48540499
"ENSG00000196363","ENSG00000178719",0.496796478773971,0,"GRINA","WDR5","8",145064226,145067583,144964226,145167583
"ENSG00000187778","ENSG00000160710",0.48737254254119,0,"ADAR","MCRS1","1",154554538,154600475,154454538,154700475
"ENSG00000187778","ENSG00000184708",0.481931212195915,0,"EIF4ENIF1","MCRS1","22",31832963,31892094,31732963,31992094
"ENSG00000196363","ENSG00000127124",0.434088037398288,0,"HIVEP3","WDR5","1",41972036,42501596,41872036,42601596
"ENSG00000196363","ENSG00000141452",0.502373238863749,0,"RMC1","WDR5","18",21083473,21111746,20983473,21211746
"ENSG00000196363","ENSG00000130770",0.427439949446719,0,"ATP5IF1","WDR5","1",28562620,28573417,28462620,28673417
"ENSG00000196363","ENSG00000128463",0.419767465255961,0,"EMC4","WDR5","15",34517200,34522357,34417200,34622357
"ENSG00000196363","ENSG00000115155",0.432196023512067,0,"OTOF","WDR5","2",26680071,26781566,26580071,26881566
"ENSG00000187778","ENSG00000135778",0.357847919081764,0,"NTPCR","MCRS1","1",233086351,233119628,232986351,233219628
"ENSG00000196363","ENSG00000130772",0.353274116843046,0,"MED18","WDR5","1",28655513,28662476,28555513,28762476
"ENSG00000187778","ENSG00000111786",0.394992257974916,1.14071499646151e-05,"SRSF9","MCRS1","12",120899471,120907596,120799471,121007596
"ENSG00000187778","ENSG00000110442",0.623679977789238,0,"COMMD9","MCRS1","11",36295051,36310999,36195051,36410999
"ENSG00000196363","ENSG00000103148",0.391504793027798,0,"NPRL3","WDR5","16",134273,188859,34273,288859
"ENSG00000196363","ENSG00000166763",0.439267752288771,0,"STRCP1","WDR5","15",43991686,44010382,43891686,44110382
"ENSG00000103510","ENSG00000177731",0.38215405979376,0,"FLII","KAT8","17",18148150,18162230,18048150,18262230
"ENSG00000120071","ENSG00000231113",0.339009837654777,0,"LINC02976","KANSL1","6",42908102,42916098,42808102,43016098
"ENSG00000196363","ENSG00000178741",0.491574341941622,0,"COX5A","WDR5","15",75212132,75230509,75112132,75330509
"ENSG00000196363","ENSG00000130764",0.648852241141429,0,"LRRC47","WDR5","1",3696784,3713068,3596784,3813068
"ENSG00000196363","ENSG00000153443",0.584005806131341,0,"UBALD1","WDR5","16",4658884,4665028,4558884,4765028
"ENSG00000103510","ENSG00000153774",0.341972342484337,0,"CFDP1","KAT8","16",75327596,75467383,75227596,75567383
"ENSG00000172534","ENSG00000014216",0.446701615580244,0,"CAPN1","HCFC1","11",64948037,64979477,64848037,65079477
"ENSG00000187778","ENSG00000205629",0.651935769882963,0,"LCMT1","MCRS1","16",25123050,25189552,25023050,25289552
"ENSG00000120071","ENSG00000232433",0.342728051133657,0,"GXYLT1P3","KANSL1","9",42493617,42494809,42393617,42594809
"ENSG00000196363","ENSG00000152127",0.515120979837214,0,"MGAT5","WDR5","2",134877554,135212192,134777554,135312192
"ENSG00000103510","ENSG00000175137",0.408202268252162,0,"SH3BP5L","KAT8","1",249104648,249120832,249004648,249220832
"ENSG00000196363","ENSG00000103121",0.38656376441433,0,"CMC2","WDR5","16",81009698,81053875,80909698,81153875
"ENSG00000172534","ENSG00000233695",0.467954240581226,0,"GAS6-AS1","HCFC1","13",114518603,114542321,114418603,114642321
"ENSG00000120071","ENSG00000196363",0.465481185685776,0,"WDR5","KANSL1","9",137000487,137025093,136900487,137125093
"ENSG00000147162","ENSG00000085511",0.561965748236377,0,"MAP3K4","OGT","6",161412759,161538417,161312759,161638417
"ENSG00000187778","ENSG00000204304",0.466142382927834,0,"PBX2","MCRS1","6",32152512,32157963,32052512,32257963
"ENSG00000120071","ENSG00000196367",0.540797165228917,0,"TRRAP","KANSL1","7",98475556,98610866,98375556,98710866
"ENSG00000196363","ENSG00000176101",0.410618076087,0,"SSNA1","WDR5","9",140083099,140084822,139983099,140184822
"ENSG00000187778","ENSG00000110497",0.476406721283218,0,"AMBRA1","MCRS1","11",46417964,46615675,46317964,46715675
"ENSG00000196363","ENSG00000166770",0.358342290602347,0,"ZNF667-AS1","WDR5","19",56988619,57012035,56888619,57112035
"ENSG00000172534","ENSG00000196235",0.441018721825057,0,"SUPT5H","HCFC1","19",39926796,39967310,39826796,40067310
"ENSG00000103510","ENSG00000163159",0.45117298557446,0,"VPS72","KAT8","1",151142463,151167797,151042463,151267797
"ENSG00000187778","ENSG00000204315",0.537095349115278,0,"FKBPL","MCRS1","6",32096484,32098068,31996484,32198068
"ENSG00000196363","ENSG00000130733",0.518185564728087,0,"YIPF2","WDR5","19",11033444,11039357,10933444,11139357
"ENSG00000196363","ENSG00000177427",0.474104340315162,0,"MIEF2","WDR5","17",18163848,18169866,18063848,18269866
"ENSG00000103510","ENSG00000163156",0.354644485333413,0,"SCNM1","KAT8","1",151129140,151142773,151029140,151242773
"ENSG00000196363","ENSG00000130726",0.538494932079058,0,"TRIM28","WDR5","19",59055458,59062089,58955458,59162089
"ENSG00000172534","ENSG00000196208",0.337938845667311,0,"GREB1","HCFC1","2",11674242,11782914,11574242,11882914
"ENSG00000187778","ENSG00000135740",0.398097131824472,0,"SLC9A5","MCRS1","16",67271586,67306093,67171586,67406093
"ENSG00000196363","ENSG00000130724",0.35293960498187,0.00186357091602041,"CHMP2A","WDR5","19",59062933,59066491,58962933,59166491
"ENSG00000172534","ENSG00000197530",0.421196854479361,0,"MIB2","HCFC1","1",1550795,1565990,1450795,1665990
"ENSG00000147162","ENSG00000253477",0.384676912451397,0,"RP11-1C8.4","OGT","8",104495626,104513904,104395626,104613904
"ENSG00000196363","ENSG00000152154",0.544360936974228,0,"TMEM178A","WDR5","2",39892122,39945103,39792122,40045103
"ENSG00000172534","ENSG00000160294",0.453792359811544,0,"MCM3AP","HCFC1","21",47655047,47706211,47555047,47806211
"ENSG00000196363","ENSG00000166793",0.492733438335945,0,"YPEL4","WDR5","11",57412560,57417417,57312560,57517417
"ENSG00000196363","ENSG00000130713",0.493994601638147,0,"EXOSC2","WDR5","9",133569108,133580248,133469108,133680248
"ENSG00000196363","ENSG00000130714",0.459973726949452,0,"POMT1","WDR5","9",134378289,134399193,134278289,134499193
"ENSG00000172534","ENSG00000172269",0.466798578909173,0,"DPAGT1","HCFC1","11",118967213,118979041,118867213,119079041
"ENSG00000172534","ENSG00000257653",0.403006500327232,0.000118514113380375,"RP11-579D7.2","HCFC1","12",49159977,49161106,49059977,49261106
"ENSG00000196363","ENSG00000008710",0.481036128070496,0,"PKD1","WDR5","16",2138711,2185899,2038711,2285899
"ENSG00000120071","ENSG00000184349",0.433742220547423,0,"EFNA5","KANSL1","5",106712590,107006596,106612590,107106596
"ENSG00000187778","ENSG00000158483",0.31543774244797,0,"FAM86C1P","MCRS1","11",71498556,71512282,71398556,71612282
"ENSG00000120071","ENSG00000197653",0.400331360630285,0,"DNAH10","KANSL1","12",124247042,124420753,124147042,124520753
"ENSG00000187778","ENSG00000204344",0.391150319142865,0.00149408307746857,"STK19","MCRS1","6",31938868,31950598,31838868,32050598
"ENSG00000147162","ENSG00000168395",0.414621578868872,0,"ING5","OGT","2",242641450,242668893,242541450,242768893
"ENSG00000187778","ENSG00000205670",0.392234858284567,0,"SMIM11","MCRS1","21",35747779,35780164,35647779,35880164
"ENSG00000187778","ENSG00000099624",0.376889805852242,0,"ATP5F1D","MCRS1","19",1241749,1244824,1141749,1344824
"ENSG00000187778","ENSG00000160799",0.46846216824349,0,"CCDC12","MCRS1","3",46963216,47023500,46863216,47123500
"ENSG00000147162","ENSG00000179057",0.347324124249687,0,"IGSF22","OGT","11",18725852,18747777,18625852,18847777
"ENSG00000187778","ENSG00000158470",0.44503817883593,0,"B4GALT5","MCRS1","20",48249482,48330415,48149482,48430415
"ENSG00000187778","ENSG00000228300",0.354293099004928,0,"FAM174C","MCRS1","19",1275026,1279248,1175026,1379248
"ENSG00000187778","ENSG00000171475",0.444850458878562,0,"WIPF2","MCRS1","17",38375556,38440388,38275556,38540388
"ENSG00000187778","ENSG00000204351",0.442126024171035,0,"SKIV2L","MCRS1","6",31926857,31937532,31826857,32037532
"ENSG00000187778","ENSG00000243960",0.340528607855493,0,"RP11-552M11.4","MCRS1","1",111981260,111983986,111881260,112083986
"ENSG00000187778","ENSG00000215021",0.404599078364151,0,"PHB2","MCRS1","12",7074490,7079988,6974490,7179988
"ENSG00000103510","ENSG00000126107",0.413166733376614,0,"HECTD3","KAT8","1",45468212,45477001,45368212,45577001
"ENSG00000187778","ENSG00000184752",0.355927535506431,0,"NDUFA12","MCRS1","12",95290831,95397546,95190831,95497546
"ENSG00000196363","ENSG00000213551",0.521879642852233,0,"DNAJC9","WDR5","10",74943120,75008620,74843120,75108620
"ENSG00000187778","ENSG00000182108",0.402021756703252,0,"DEXI","MCRS1","16",11022748,11036317,10922748,11136317
"ENSG00000187778","ENSG00000196730",0.39343859673261,0,"DAPK1","MCRS1","9",90112143,90323548,90012143,90423548
"ENSG00000187778","ENSG00000088986",0.455379208310255,0,"DYNLL1","MCRS1","12",120907653,120936296,120807653,121036296
"ENSG00000172534","ENSG00000124587",0.443679127104187,0,"PEX6","HCFC1","6",42931608,42946958,42831608,43046958
"ENSG00000187778","ENSG00000145191",0.532851808837756,0,"EIF2B5","MCRS1","3",183852826,184402546,183752826,184502546
"ENSG00000120071","ENSG00000184381",0.353400795533351,1.56568091824738e-11,"PLA2G6","KANSL1","22",38507502,38601697,38407502,38701697
"ENSG00000187778","ENSG00000160766",0.383538857431177,0,"GBAP1","MCRS1","1",155183616,155197214,155083616,155297214
"ENSG00000147162","ENSG00000131067",0.415628703181629,0,"GGT7","OGT","20",33432523,33460663,33332523,33560663
"ENSG00000172534","ENSG00000234945",0.427203606016699,0,"GTF3C2-AS1","HCFC1","2",27558402,27565466,27458402,27665466
"ENSG00000103510","ENSG00000138111",0.366916191025662,0,"MFSD13A","KAT8","10",104221149,104236802,104121149,104336802
"ENSG00000103510","ENSG00000165724",0.437860700149245,0,"ZMYND19","KAT8","9",140476531,140484942,140376531,140584942
"ENSG00000187778","ENSG00000171421",0.4325592549602,0,"MRPL36","MCRS1","5",1798500,1801480,1698500,1901480
"ENSG00000196363","ENSG00000226800",0.468386758487256,0,"CACTIN-AS1","WDR5","19",3607245,3613928,3507245,3713928
"ENSG00000187778","ENSG00000172757",0.579098152459217,0,"CFL1","MCRS1","11",65590493,65629497,65490493,65729497
"ENSG00000187778","ENSG00000204386",0.513270424025182,0,"NEU1","MCRS1","6",31825436,31830683,31725436,31930683
"ENSG00000120071","ENSG00000243156",0.425035705806913,8.35682190114539e-10,"MICAL3","KANSL1","22",18270415,18507325,18170415,18607325
"ENSG00000187778","ENSG00000160752",0.450769626466561,0,"FDPS","MCRS1","1",155278539,155290457,155178539,155390457
"ENSG00000196363","ENSG00000067057",0.505657825932991,0,"PFKP","WDR5","10",3108525,3179904,3008525,3279904
"ENSG00000187778","ENSG00000215039",0.409199220392696,0,"CD27-AS1","MCRS1","12",6548167,6560733,6448167,6660733
"ENSG00000103510","ENSG00000165733",0.404148249088448,0,"BMS1","KAT8","10",43278249,43330385,43178249,43430385
"ENSG00000187778","ENSG00000147799",0.475133174572566,6.14529760412097e-10,"ARHGAP39","MCRS1","8",145754563,145911194,145654563,146011194
"ENSG00000103510","ENSG00000141741",0.309627176152439,0,"MIEN1","KAT8","17",37884749,37887040,37784749,37987040
"ENSG00000172534","ENSG00000087111",0.433532085950595,0,"PIGS","HCFC1","17",26880401,26898890,26780401,26998890
"ENSG00000120071","ENSG00000198952",0.467137959047943,0,"SMG5","KANSL1","1",156219015,156252620,156119015,156352620
"ENSG00000103510","ENSG00000139428",0.32144382829788,0,"MMAB","KAT8","12",109991542,110011679,109891542,110111679
"ENSG00000187778","ENSG00000204394",0.519100392331725,0,"VARS1","MCRS1","6",31745295,31763730,31645295,31863730
"ENSG00000120071","ENSG00000268401",0.361426029261778,0,"CTC-344H19.4","KANSL1","19",46530912,46533419,46430912,46633419
"ENSG00000196363","ENSG00000153406",0.392594793151502,0,"NMRAL1","WDR5","16",4511681,4545764,4411681,4645764
"ENSG00000196363","ENSG00000082641",0.486567588739671,0,"NFE2L1","WDR5","17",46125691,46138849,46025691,46238849
"ENSG00000196363","ENSG00000142751",0.478713447152128,0,"GPN2","WDR5","1",27202624,27216788,27102624,27316788
"ENSG00000187778","ENSG00000172732",0.436316805815651,0,"MUS81","MCRS1","11",65624597,65635124,65524597,65735124
"ENSG00000120071","ENSG00000197635",0.348530869490475,0,"DPP4","KANSL1","2",162848751,162931052,162748751,163031052
"ENSG00000187778","ENSG00000196700",0.506296537559854,0,"ZNF512B","MCRS1","20",62588055,62680113,62488055,62780113
"ENSG00000187778","ENSG00000073050",0.484958695060796,0,"XRCC1","MCRS1","19",44047192,44084625,43947192,44184625
"ENSG00000172534","ENSG00000159214",0.358817103371527,0,"CCDC24","HCFC1","1",44457031,44462200,44357031,44562200
"ENSG00000196363","ENSG00000103197",0.493935966663486,0,"TSC2","WDR5","16",2097466,2138716,1997466,2238716
"ENSG00000196363","ENSG00000166716",0.469621100780388,0,"ZNF592","WDR5","15",85291866,85349659,85191866,85449659
"ENSG00000120071","ENSG00000100354",0.593794278424033,0,"TNRC6B","KANSL1","22",40440821,40731812,40340821,40831812
"ENSG00000196363","ENSG00000260248",0.388468930973599,0,"RP11-143K11.1","WDR5","17",71171622,71172772,71071622,71272772
"ENSG00000147162","ENSG00000132466",0.529316767776986,0,"ANKRD17","OGT","4",73939093,74124515,73839093,74224515
"ENSG00000196363","ENSG00000248594",0.417705129369406,0,"AC003029.1","WDR5","12",112277571,112279211,112177571,112379211
"ENSG00000120071","ENSG00000187902",0.408800334892911,0,"SHISA7","KANSL1","19",55940107,55954230,55840107,56054230
"ENSG00000196363","ENSG00000261582",0.534674722385207,0,"RP4-614O4.11","WDR5","20",33855688,33867846,33755688,33967846
"ENSG00000187778","ENSG00000227057",0.730567921029988,0,"WDR46","MCRS1","6",33246885,33257304,33146885,33357304
"ENSG00000103510","ENSG00000270059",0.355650250855853,0.0114432228047954,"RP11-88H12.2","KAT8","3",65344943,65345392,65244943,65445392
"ENSG00000147162","ENSG00000156463",0.343872035605441,0,"SH3RF2","OGT","5",145316142,145461354,145216142,145561354
"ENSG00000196363","ENSG00000070814",0.664721435760082,0,"TCOF1","WDR5","5",149737202,149779871,149637202,149879871
"ENSG00000120071","ENSG00000087274",0.379525775000014,0,"ADD1","KANSL1","4",2845584,2931803,2745584,3031803
"ENSG00000187778","ENSG00000254662",0.509308444209783,0,"RP11-872D17.4","MCRS1","11",57093077,57095432,56993077,57195432
"ENSG00000147162","ENSG00000204634",0.36916574039403,0,"TBC1D8","OGT","2",101624079,101869328,101524079,101969328
"ENSG00000187778","ENSG00000170085",0.40492558946623,1.29168675755409e-10,"SIMC1","MCRS1","5",175665365,175772994,175565365,175872994
"ENSG00000172534","ENSG00000102977",0.46696072338245,0,"ACD","HCFC1","16",67691415,67694713,67591415,67794713
"ENSG00000187778","ENSG00000027847",0.658553971350487,0,"B4GALT7","MCRS1","5",177027101,177037348,176927101,177137348
"ENSG00000147162","ENSG00000215305",0.371884359731013,9.39408550948428e-11,"VPS16","OGT","20",2821349,2847378,2721349,2947378
"ENSG00000196363","ENSG00000259211",0.388587579716884,0,"RP11-64K12.8","WDR5","15",40756392,40758925,40656392,40858925
"ENSG00000196363","ENSG00000261534",0.483439266869909,0,"RP11-244O19.1","WDR5","9",124577953,124581731,124477953,124681731
"ENSG00000120071","ENSG00000148337",0.475558906505944,0.000190544845362073,"CIZ1","KANSL1","9",130928343,130966662,130828343,131066662
"ENSG00000120071","ENSG00000175931",0.458593637470498,0,"UBE2O","KANSL1","17",74385532,74449288,74285532,74549288
"ENSG00000172534","ENSG00000125651",0.437855650875656,0,"GTF2F1","HCFC1","19",6379580,6393992,6279580,6493992
"ENSG00000103510","ENSG00000270094",0.385562580537797,0,"RP11-245P10.8","KAT8","1",228581991,228584668,228481991,228684668
"ENSG00000187778","ENSG00000088808",0.452604179917675,0,"PPP1R13B","MCRS1","14",104200089,104313927,104100089,104413927
"ENSG00000196363","ENSG00000261546",0.376495664736775,0,"CTD-2555A7.3","WDR5","16",89179583,89181687,89079583,89281687
"ENSG00000103510","ENSG00000103423",0.403391852176897,0,"DNAJA3","KAT8","16",4475806,4506776,4375806,4606776
"ENSG00000172534","ENSG00000100346",0.474011482992835,0,"CACNA1I","HCFC1","22",39966758,40085742,39866758,40185742
"ENSG00000187778","ENSG00000088833",0.445982139879418,0,"NSFL1C","MCRS1","20",1422807,1454487,1322807,1554487
"ENSG00000187778","ENSG00000182022",0.414531170538889,0,"CHST15","MCRS1","10",125767184,125853206,125667184,125953206
"ENSG00000187778","ENSG00000196655",0.327254267783457,0,"TRAPPC4","MCRS1","11",118889142,118896164,118789142,118996164
"ENSG00000187778","ENSG00000170043",0.524919138433524,0,"TRAPPC1","MCRS1","17",7833663,7835441,7733663,7935441
"ENSG00000172534","ENSG00000100354",0.392187382135882,0,"TNRC6B","HCFC1","22",40440821,40731812,40340821,40831812
"ENSG00000120071","ENSG00000102921",0.496018779231455,0,"N4BP1","KANSL1","16",48572637,48654059,48472637,48754059
"ENSG00000187778","ENSG00000013288",0.446535534311041,0,"MAN2B2","MCRS1","4",6576902,6625089,6476902,6725089
"ENSG00000196363","ENSG00000128731",0.474855305752145,0,"HERC2","WDR5","15",28356186,28567298,28256186,28667298
